week,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-41,-0.08960383324329249,0.8692645706532836,-0.3453891245678215,0.7175856802038701,28.0
2025-42,0.019128800992950768,0.7477381881913034,-0.07082572061621616,1.0035886896088353,51.0
2025-43,-0.004107666290135915,1.1153574698137028,0.3460517331168354,1.1671138449674758,82.0
2025-44,-0.060237700577088896,0.8384690341357508,-0.020840687624251772,0.6864388555344819,64.0
2025-45,0.0817946707872984,0.926746422225748,-0.10891980859934765,0.7610044275679897,87.0
2025-46,1.0782226708806553,1.0,-1.1229710122226064,1.0,1.0
