day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-10-14,0.05905976693519389,1.0,-1.5030564394823505,1.0,1.0
2025-10-17,0.185,1.0,0.325,1.0,1.0
2025-10-18,-0.12946480369259777,1.1830908812320422,-0.0671597861954576,1.0949782804836934,2.0
2025-10-21,-0.2481586534675337,0.41266047062122085,-0.18731215366827852,0.33561006623364753,2.0
2025-10-22,0.7863725641829277,1.0,-0.4378018422186187,1.0,1.0
2025-10-23,0.4149736009053255,1.3882873636507396,0.5620435445479921,1.4156459681179936,2.0
2025-10-24,0.6162036168237601,1.0,-0.3780656633167688,1.0,1.0
2025-10-25,-1.1333935683037935,0.784450914112834,-0.937551753787668,0.7364602550407037,2.0
2025-10-26,-0.2421879837918165,0.8011372917261773,0.04978639285467579,1.2168203779026974,4.0
2025-10-27,0.014767510733033506,1.2719688456794183,0.4247561551442109,0.9918127955336157,4.0
2025-10-28,-0.0342559325352525,1.3911667678636708,0.9274722820973761,0.986708155003506,6.0
2025-10-29,0.25336273263403364,0.9595832893384495,0.43011626878209264,0.6274349821394145,8.0
2025-10-30,-0.1692969721679433,1.183200899479201,0.2868453929472429,0.5945395846667658,3.0
2025-10-31,0.00912301869386762,0.7976211489100637,-0.5083115773424416,0.6242234627514689,8.0
2025-11-01,0.5652540335741452,0.2006100795333472,-0.29311476524106017,0.5854731236642868,2.0
2025-11-02,-0.8762271644113431,0.18114919256070822,0.4779740057759704,0.3818140260214858,2.0
2025-11-03,0.274144008431959,0.5586696693152187,0.18806425121914638,0.594497438101694,7.0
2025-11-04,0.03458002400137261,1.0878018766516246,0.4012019829920568,0.8305178368161781,4.0
2025-11-05,-0.5374001735079649,0.4668054134099895,-0.7185457735129993,0.9128346650933471,5.0
2025-11-06,-0.05704582822338494,0.8154778537215331,0.38870247789433665,0.3904481248773188,4.0
2025-11-07,-0.05541368134720903,1.0,-0.32851272739832554,1.0,1.0
2025-11-08,0.4508645668602448,0.43234024738584226,-0.13993182608936117,0.44755657285138123,2.0
2025-11-09,0.03846153846153846,1.0,0.1692307692307692,1.0,1.0
2025-11-10,-0.46436661631232923,0.3975876568722636,-0.24947059749494255,0.7654567332024298,4.0
2025-11-11,-0.09678480479900792,0.2688644224366231,-1.1381989945831836,0.47281180610049267,2.0
2025-11-12,0.28782405412489465,0.8563275999843103,0.4008016410681283,0.6018011906965598,4.0
2025-11-13,0.6191683459364696,0.37727580001174466,0.1621838252788249,0.8071515702358252,4.0
2025-11-14,0.14931693209464178,0.9744274400869135,-0.6141125628717472,0.21244024035835324,3.0
