,phrase,label,sentiment,subjectivity,language,count
Content d'être de retour,Content d'être de retour,MISC,,,fr,1
La jeune femme,La jeune femme,MISC,,,fr,1
Antoinette,Antoinette,MISC,,,fr,1
La guerre,La guerre,MISC,,,fr,1
Accord de Paris,Accord de Paris,MISC,,,fr,1
lAccord,lAccord,MISC,,,fr,1
CATHOLIQUE,CATHOLIQUE,MISC,,,fr,1
X,X,MISC,0.11,0.45,fr,1
Honda Civic,Honda Civic,MISC,,,fr,1
"Maldives
","Maldives
",MISC,,,fr,1
guerre d’Espagne ,guerre d’Espagne ,MISC,,,fr,1
Fr,Fr,MISC,,,fr,1
Dossier :,Dossier :,MISC,,,fr,1
François !,François !,MISC,,,fr,1
lEglise dAngleterre,lEglise dAngleterre,MISC,,,fr,1
dEtat mercredi,dEtat mercredi,MISC,,,fr,1
lAngleterre,lAngleterre,MISC,,,fr,1
lEtat hébreu,lEtat hébreu,MISC,,,fr,1
administration Trump,administration Trump,MISC,,,fr,1
LIrak,LIrak,MISC,,,fr,1
Eglises,Eglises,MISC,,,fr,1
Une révolution géographique,Une révolution géographique,MISC,,,fr,1
XXe siècle,XXe siècle,MISC,,,fr,1
Seconde Guerre mondiale,Seconde Guerre mondiale,MISC,,,fr,1
Madina,Madina,MISC,,,fr,1
XVIe ,XVIe ,MISC,,,fr,1
tempête Benjamin,tempête Benjamin,MISC,,,fr,1
XVIe siècle,XVIe siècle,MISC,,,fr,1
Église dAngleterre,Église dAngleterre,MISC,,,fr,1
SNLE 3G,SNLE 3G,MISC,,,fr,1
Extrême-Orient,Extrême-Orient,MISC,,,fr,1
dHaïti,dHaïti,MISC,,,fr,1
Unlikely].,Unlikely].,MISC,,,fr,1
When community members submit,When community members submit,MISC,,,fr,1
they also write a custom headline for the story,they also write a custom headline for the story,MISC,,,fr,1
NBA ,NBA ,MISC,,,fr,1
dIsraël,dIsraël,MISC,,,fr,1
GETTY,GETTY,MISC,,,fr,1
THE WASHINGTON POST,THE WASHINGTON POST,MISC,,,fr,1
Kalandia,Kalandia,MISC,-0.03428571428571429,0.04142857142857143,fr,1
Booking,Booking,MISC,,,fr,1
Booking.com,Booking.com,MISC,,,fr,1
Wildlife Photographer of the Year,Wildlife Photographer of the Year,MISC,,,fr,1
Champion suédois de l’acier vert,Champion suédois de l’acier vert,MISC,,,fr,1
Northvolt,Northvolt,MISC,,,fr,1
ladministration Trump,ladministration Trump,MISC,,,fr,1
lApple Watch SE 3,lApple Watch SE 3,MISC,,,fr,1
CH4,CH4,MISC,0.13214285714285715,0.33571428571428574,fr,1
RossRoss,RossRoss,MISC,,,fr,1
lAssemblée,lAssemblée,MISC,,,fr,1
Eco |,Eco |,MISC,,,fr,1
Toussaint”,Toussaint”,MISC,,,fr,1
XIIᵉ,XIIᵉ,MISC,,,fr,1
XIIe,XIIe,MISC,,,fr,1
Nir Oz,Nir Oz,MISC,,,fr,1
Etats-Unis sinquiètent,Etats-Unis sinquiètent,MISC,,,fr,1
Pierre au Vatican,Pierre au Vatican,MISC,,,fr,1
La trêve,La trêve,MISC,,,fr,1
LUkraine,LUkraine,MISC,,,fr,1
20 Minutes,20 Minutes,MISC,,,fr,1
Au Moyen,Au Moyen,MISC,,,fr,1
Maison-Blanche,Maison-Blanche,MISC,,,fr,1
Proche,Proche,MISC,,,fr,1
Le cessez-le-feu dans la bande de Gaza,Le cessez-le-feu dans la bande de Gaza,MISC,,,fr,1
deuxième Intifada,deuxième Intifada,MISC,,,fr,1
Derrière la lumière,Derrière la lumière,MISC,,,fr,1
LAssempblée,LAssempblée,MISC,,,fr,1
Dolus,Dolus,MISC,,,fr,1
Problème:,Problème:,MISC,,,fr,1
Miss Univers 2025 : mères de famille,Miss Univers 2025 : mères de famille,MISC,,,fr,1
Étienne,Étienne,MISC,,,fr,1
Sa,Sa,MISC,,,fr,1
Halloween,Halloween,MISC,,,fr,1
Titanic Experience,Titanic Experience,MISC,,,fr,1
Titanic,Titanic,MISC,,,fr,1
Dans un message,Dans un message,MISC,,,fr,1
Twitter,Twitter,MISC,,,fr,1
NOAM,NOAM,MISC,,,fr,1
Eglise principale d’Ulm,Eglise principale d’Ulm,MISC,,,fr,1
tour de Jésus,tour de Jésus,MISC,,,fr,1
LOEB,LOEB,MISC,,,fr,1
missiles Patriot »,missiles Patriot »,MISC,,,fr,1
"SIPA
Commenter
 ","SIPA
Commenter
 ",MISC,,,fr,1
Made In France,Made In France,MISC,,,fr,1
lAntarctique,lAntarctique,MISC,,,fr,1
Nature Geoscience,Nature Geoscience,MISC,,,fr,1
Amour romantique,Amour romantique,MISC,,,fr,1
dEva Illouz,dEva Illouz,MISC,,,fr,1
Dan,Dan,MISC,,,fr,1
Center for Oldest Ice Exploration,Center for Oldest Ice Exploration,MISC,,,fr,1
Prix Pulitzer 2024,Prix Pulitzer 2024,MISC,,,fr,1
"LEGENDRE
","LEGENDRE
",MISC,,,fr,1
Nathan,Nathan,MISC,,,fr,1
Prix Leica,Prix Leica,MISC,,,fr,1
The Two Walls,The Two Walls,MISC,,,fr,1
lÉlysée,lÉlysée,MISC,,,fr,1
Dragon Ball Z,Dragon Ball Z,MISC,,,fr,1
Ugo Bienvenu ,Ugo Bienvenu ,MISC,,,fr,1
Le Premier ministre,Le Premier ministre,MISC,,,fr,1
LAssemblée,LAssemblée,MISC,,,fr,1
Libération »,Libération »,MISC,,,fr,1
87e prix Albert Londres,87e prix Albert Londres,MISC,,,fr,1
concile Vatican II,concile Vatican II,MISC,,,fr,1
Vendée Globe,Vendée Globe,MISC,,,fr,1
Transat,Transat,MISC,,,fr,1
FRED TANNEAU,FRED TANNEAU,MISC,,,fr,1
Under An,Under An,MISC,,,fr,1
dAchille,dAchille,MISC,,,fr,1
La guerre des voisins,La guerre des voisins,MISC,,,fr,1
Masters 1000 de Paris,Masters 1000 de Paris,MISC,,,fr,1
Master,Master,MISC,,,fr,1
lEmmanuel,lEmmanuel,MISC,,,fr,1
Premier ministre de la Jamaïque,Premier ministre de la Jamaïque,MISC,,,fr,1
ouragan Mellissa,ouragan Mellissa,MISC,,,fr,1
OCTAVIO JONES,OCTAVIO JONES,MISC,,,fr,1
lIslande,lIslande,MISC,,,fr,1
ouragan Gordon,ouragan Gordon,MISC,,,fr,1
Russe,Russe,MISC,-0.020999999999999998,0.0975,fr,1
États profonds,États profonds,MISC,,,fr,1
États profonds britannique,États profonds britannique,MISC,,,fr,1
ISRAËL,ISRAËL,MISC,,,fr,1
Fin du cessez-le-feu,Fin du cessez-le-feu,MISC,,,fr,1
Katrina Louragan Melissa,Katrina Louragan Melissa,MISC,,,fr,1
La Défense civile,La Défense civile,MISC,,,fr,1
Congrès des maires,Congrès des maires,MISC,,,fr,1
